11:02	南方航空	7.33/6003	
11:02	四川长虹	4.47/7079	
11:02	庞大集团	2.78/9319	
11:02	平安银行	9.07/3753	
11:02	太平洋	5.21/5085	
11:02	庞大集团	2.77/17057	
11:02	京东方Ａ	2.51/10106	
11:02	庞大集团	2.77/4458	
11:02	庞大集团	2.77/6651	
11:02	海南橡胶	6.15/3010	
11:02	中国铁建	10.40/7496	
11:02	一汽夏利	5.71/5352	
11:02	京东方Ａ	2.51/8001	
11:02	庞大集团	2.77/6714	
11:01	庞大集团	2.77/3632	
11:01	京东方Ａ	2.51/5150	
11:01	皖新传媒	15.00/6901	
11:01	怡球资源	4.17/5009	
11:01	国电电力	3.01/10051	
11:01	中国建筑	6.79/10291	
11:01	亚盛集团	5.53/6360	
11:01	国投电力	6.65/5053	
11:00	欧菲光	38.20/2001	
11:00	德威新材	7.50/3310	
11:00	粤宏远Ａ	8.15/5000	
11:00	盛通股份	36.30/2000	
11:00	冠福股份	6.10/8497	
11:00	庞大集团	2.77/10053	
11:00	中海集运	4.13/3000	
11:00	京东方Ａ	2.51/3398	
11:00	庞大集团	2.77/10372	
10:59	中航资本	6.75/3060	
10:59	冠福股份	6.08/3483	
10:59	福成股份	16.00/5000	
10:59	亚盛集团	5.50/9683	
10:59	冠福股份	6.08/4250	
10:59	铜陵有色	2.74/3446	
10:59	铁汉生态	12.50/5192	
10:59	庞大集团	2.76/6114	
10:59	中国铁建	10.39/6774	
10:59	庞大集团	2.76/4212	
10:59	冠福股份	6.07/6573	
10:59	长城信息	20.83/3257	
10:59	大 东 南	3.70/11985	
10:58	冠福股份	6.03/4361	
10:58	南方航空	7.33/4020	
10:58	中国重工	6.73/3214	
10:58	冠福股份	6.00/19236	
10:58	冠福股份	5.98/10442	
10:58	冠福股份	5.98/9920	
10:58	庞大集团	2.76/9708	
10:58	中视传媒	24.20/4195	
10:58	冠福股份	5.96/3505	
10:58	中国建筑	6.80/3549	
10:58	太平洋	5.20/5950	
10:58	一汽夏利	5.72/4634	
10:58	冠福股份	5.95/4927	
10:58	冠福股份	5.95/6201	
10:58	爱康科技	4.14/3053	
10:57	嘉澳环保	67.80/1162	
10:57	际华集团	9.08/8106	
10:57	中国铝业	3.86/10000	
10:57	中国联通	5.30/3542	
10:57	爱康科技	4.14/3101	
10:57	盛通股份	36.66/2250	
10:57	林洋能源	9.64/10029	
10:57	南钢股份	2.58/5013	
10:57	廊坊发展	29.61/12158	
10:57	爱康科技	4.13/3805	
10:57	廊坊发展	29.61/18183	
10:57	首创股份	4.34/5235	
10:57	长江传媒	8.67/3130	
10:57	廊坊发展	29.61/3705	
10:57	廊坊发展	29.61/10017	
10:57	国电电力	3.01/3028	
10:57	达实智能	7.60/3827	
10:57	中国建筑	6.79/7555	
10:57	廊坊发展	29.60/3874	
10:57	奥拓电子	15.50/6831	
10:57	中国石油	7.32/5852	
10:57	恒生电子	58.00/2146	
10:57	廊坊发展	29.59/2067	
10:57	康欣新材	14.29/4717	
10:56	廊坊发展	29.56/4888	
10:56	爱康科技	4.12/5591	
10:56	一汽夏利	5.71/3321	
10:56	爱康科技	4.10/23977	
10:56	中国重工	6.72/3412	
10:56	中国联通	5.30/3627	
10:56	武钢股份	3.15/5055	
10:56	爱康科技	4.10/3915	
10:56	爱康科技	4.10/10474	
10:56	全志科技	99.70/700	
10:56	怡球资源	4.19/4345	
10:56	兴业证券	7.76/4931	
10:56	一汽轿车	11.80/3157	
10:56	中国铁建	10.38/4632	
10:56	爱康科技	4.09/5190	
10:56	绿地控股	9.14/4664	
10:56	科大讯飞	30.20/4063	
10:56	坚朗五金	54.00/953	
10:55	中原高速	4.48/5524	
10:55	中国一重	5.86/3963	
10:55	中国建筑	6.78/5858	
10:55	一汽轿车	11.79/9030	
10:55	酒钢宏兴	2.63/5000	
10:55	中粮生化	11.90/3178	
10:54	中国建筑	6.77/7314	
10:54	中国联通	5.30/3143	
10:54	中国联通	5.30/4232	
10:54	奥拓电子	15.21/10314	
10:54	中国远洋	5.23/3842	
10:54	中国建筑	6.78/4000	
10:54	奥拓电子	15.20/5270	
10:53	中铁二局	13.44/4739	
10:53	中国建筑	6.77/7013	
10:53	南方航空	7.32/5024	
10:52	中化国际	10.52/3106	
10:52	水晶光电	24.80/2674	
10:52	京东方Ａ	2.51/8459	
10:52	广汇能源	4.20/8935	
10:52	星星科技	15.73/8459	
10:52	一汽夏利	5.71/4939	
10:52	星星科技	15.73/10211	
10:52	中国联通	5.31/3244	
10:52	中国建筑	6.76/7020	
10:52	新乡化纤	5.40/4207	
10:52	星星科技	15.69/13886	
10:52	西昌电力	10.50/3199	
10:51	德美化工	12.48/3024	
10:51	泰尔重工	10.50/3750	
10:51	宏达新材	18.02/4007	
10:51	中国核电	6.80/5008	
10:51	恒邦股份	11.99/3449	
10:51	星星科技	15.40/4517	
10:50	皖新传媒	15.00/3042	
10:50	国电电力	3.01/3379	
10:50	一汽夏利	5.70/4497	
10:50	中国中铁	8.66/3768	
10:50	苏大维格	33.68/1732	
10:49	南山铝业	2.98/3121	
10:49	建设银行	5.18/4067	
10:49	庞大集团	2.76/5000	
10:49	方正科技	5.25/3886	
10:49	桂东电力	10.88/3363	
10:49	恒生电子	57.50/1126	
10:49	紫金矿业	3.26/4494	
10:48	宏达新材	18.02/3224	
10:48	合兴包装	5.82/3134	
10:48	重庆水务	8.07/9045	
10:48	四川长虹	4.47/10292	
10:48	康欣新材	14.00/4170	
10:48	可立克	29.28/2954	
10:48	广弘控股	9.98/3000	
10:47	中国电建	6.38/3572	
10:47	华贸物流	10.54/3645	
10:47	梅雁吉祥	5.56/5211	
10:47	恒生电子	57.50/997	
10:47	恒生电子	57.38/900	
10:47	苏宁云商	11.25/12005	
10:46	惠博普	7.30/30156	
10:46	中国铝业	3.86/9183	
10:46	华东重机	10.09/5802	
10:46	石化油服	3.99/10028	
10:46	欣旺达	14.60/6854	
10:46	中铁二局	13.50/3907	
10:46	爱康科技	4.08/4060	
10:46	皇氏集团	17.63/3030	
10:46	一汽夏利	5.70/4128	
10:46	智慧农业	5.66/3000	
10:45	欣旺达	14.50/5075	
10:45	梅雁吉祥	5.55/3099	
10:45	和而泰	12.00/3034	
10:45	中技控股	17.90/5919	
10:45	正邦科技	7.75/3377	
10:45	吴通控股	10.80/3466	
10:44	华东重机	10.08/5226	
10:44	欣旺达	14.49/3008	
10:44	中国联通	5.34/3101	
10:44	方正科技	5.27/10165	
10:44	信达地产	7.43/8577	
10:44	吴通控股	10.70/3836	
10:43	中技控股	17.90/12943	
10:43	东阳光科	6.22/4325	
10:43	中技控股	17.90/15718	
10:43	中技控股	17.80/8335	
10:43	同方股份	14.15/3610	
10:43	冠福股份	5.93/3775	
10:43	河钢股份	3.11/3567	
10:43	恒生电子	57.30/1771	
10:42	赛轮金宇	4.15/3002	
10:42	方正科技	5.25/3373	
10:42	齐峰新材	10.88/5012	
