                  20161014 世联行 (002285)
 时间	    价格	    成交	笔数	
13:36	    8.56	      69	7	B	
13:36	    8.56	      13	3	B	
13:36	    8.56	      53	6	B	
13:36	    8.56	      41	4	B	
13:37	    8.55	      25	3	S	
13:37	    8.56	      17	2	B	
13:37	    8.55	      62	5	S	
13:37	    8.56	      57	8	B	
13:37	    8.57	      18	2	B	
13:37	    8.57	       7	3	B	
13:37	    8.55	       6	3	S	
13:37	    8.57	      95	8	B	
13:37	    8.57	      20	2	B	
13:37	    8.56	       5	1	S	
13:37	    8.55	      34	7	S	
13:37	    8.57	      31	8	B	
13:37	    8.57	      28	4	B	
13:37	    8.57	      35	2	B	
13:37	    8.56	       5	1	S	
13:37	    8.57	      28	6	B	
13:37	    8.58	     513	10	B	
13:37	    8.56	       5	1	S	
13:37	    8.58	      17	2	B	
13:38	    8.56	       5	1	S	
13:38	    8.56	       5	1	S	
13:38	    8.57	      26	3	B	
13:38	    8.57	      21	3	S	
13:38	    8.57	       9	3	B	
13:38	    8.57	      19	3	B	
13:38	    8.57	      24	5	B	
13:38	    8.57	      35	2	B	
13:38	    8.56	      12	3	S	
13:38	    8.57	      29	3	B	
13:38	    8.56	      23	3	S	
13:38	    8.57	      15	2	B	
13:38	    8.57	      18	2	B	
13:38	    8.57	      35	2	B	
13:38	    8.57	     153	6	B	
13:38	    8.58	      17	2	B	
13:38	    8.57	       6	2	S	
13:38	    8.57	      15	2	S	
13:38	    8.58	      26	3	B	
13:38	    8.58	      18	3	B	
13:39	    8.58	      18	2	B	
13:39	    8.58	     143	4	B	
13:39	    8.58	      22	3	B	
13:39	    8.58	      51	3	B	
13:39	    8.57	       8	3	S	
13:39	    8.57	     305	2	S	
13:39	    8.58	      25	4	B	
13:39	    8.58	     121	4	B	
13:39	    8.57	       5	1	S	
13:39	    8.58	     269	14	B	
13:39	    8.58	      51	4	S	
13:39	    8.58	      17	4	S	
13:39	    8.59	      18	2	B	
13:39	    8.58	       5	1	S	
13:39	    8.58	       5	1	S	
13:39	    8.58	       7	2	S	
13:39	    8.59	      17	2	B	
13:39	    8.59	      61	10	B	
13:39	    8.58	      61	4	S	
13:39	    8.58	      43	5	S	
13:40	    8.58	      15	2	S	
13:40	    8.58	      22	4	S	
13:40	    8.59	      17	3	B	
13:40	    8.58	      15	2	S	
13:40	    8.58	      45	5	S	
13:40	    8.59	      85	4	B	
13:40	    8.59	     117	6	B	
13:40	    8.59	     270	14	B	
13:40	    8.58	       5	1	S	
13:40	    8.59	      29	5	B	
13:40	    8.59	      13	2	B	
13:40	    8.59	       5	1	S	
13:40	    8.60	      21	4	B	
13:40	    8.59	      22	4	S	
13:40	    8.59	      18	2	B	
13:40	    8.60	      31	3	B	
13:40	    8.59	      67	3	S	
13:40	    8.60	       6	2	B	
13:40	    8.59	      51	3	S	
13:40	    8.59	      42	6	S	
13:40	    8.59	     107	9	S	
13:41	    8.60	      37	3	B	
13:41	    8.60	      48	6	B	
13:41	    8.59	      22	4	S	
13:41	    8.60	       8	2	B	
13:41	    8.59	      15	3	S	
13:41	    8.60	      26	5	B	
13:41	    8.60	      79	8	B	
13:41	    8.59	      70	7	S	
13:41	    8.60	      39	4	B	
13:41	    8.59	      40	6	S	
13:41	    8.60	      35	4	B	
13:41	    8.60	      19	5	B	
13:41	    8.59	       5	1	S	
13:41	    8.59	       5	1	S	
13:41	    8.59	      37	5	S	
13:41	    8.60	      36	6	B	
13:41	    8.60	       8	3	B	
13:41	    8.59	       5	1	S	
13:41	    8.60	     297	14	B	
13:41	    8.59	       5	1	S	
13:42	    8.58	       8	4	S	
13:42	    8.59	      18	2	B	
13:42	    8.58	      77	4	S	
13:42	    8.59	      20	2	B	
13:42	    8.59	      19	3	B	
13:42	    8.58	      89	7	S	
13:42	    8.59	      19	5	B	
13:42	    8.58	     506	13	S	
13:42	    8.57	      58	4	S	
13:42	    8.58	       6	2	B	
13:42	    8.58	     131	3	B	
13:42	    8.58	      53	4	B	
13:42	    8.58	      65	4	B	
13:42	    8.57	       8	2	S	
13:42	    8.58	      55	4	B	
13:42	    8.57	      22	3	S	
13:42	    8.57	      34	3	S	
13:42	    8.58	      49	7	B	
13:42	    8.58	      54	6	S	
13:42	    8.59	      20	2	B	
13:43	    8.58	       7	3	S	
13:43	    8.58	     110	8	S	
13:43	    8.58	      17	3	B	
13:43	    8.57	       5	1	S	
13:43	    8.58	      22	3	B	
13:43	    8.57	     505	3	S	
13:43	    8.57	      57	4	S	
13:43	    8.57	      20	2	S	
13:43	    8.58	      28	3	B	
13:43	    8.57	       5	2	S	
13:43	    8.57	       5	2	S	
13:43	    8.58	      74	4	B	
13:43	    8.57	       5	1	S	
13:43	    8.57	     127	3	S	
13:43	    8.58	      15	2	B	
13:43	    8.58	      44	5	B	
13:43	    8.58	      47	2	B	
13:43	    8.57	       7	3	S	
13:43	    8.57	      20	4	S	
13:43	    8.57	       5	3	S	
13:44	    8.57	       5	1	S	
13:44	    8.58	     131	11	B	
13:44	    8.57	      17	2	S	
13:44	    8.57	       5	1	S	
13:44	    8.57	      51	7	S	
13:44	    8.58	      25	4	B	
13:44	    8.57	     203	5	S	
13:44	    8.57	       5	1	S	
13:44	    8.58	      19	3	B	
13:44	    8.56	       5	2	S	
13:44	    8.58	      20	2	B	
13:44	    8.57	      22	3	S	
13:44	    8.56	      10	3	S	
13:44	    8.56	       5	2	S	
13:44	    8.57	      10	6	B	
13:44	    8.56	     149	9	S	
13:44	    8.56	       5	1	S	
13:44	    8.56	      34	4	S	
13:44	    8.58	      17	2	B	
13:44	    8.57	       5	2	S	
13:45	    8.58	      20	2	B	
13:45	    8.57	      17	3	S	
13:45	    8.56	       5	1	S	
13:45	    8.56	       5	1	S	
13:45	    8.56	       5	1	S	
13:45	    8.57	      20	3	B	
13:45	    8.56	       5	2	S	
13:45	    8.56	      55	5	S	
13:45	    8.57	      17	2	B	
13:45	    8.56	       5	1	S	
13:45	    8.57	      25	2	B	
13:45	    8.57	      28	3	B	
13:45	    8.57	      15	2	B	
13:45	    8.57	      82	7	B	
13:45	    8.57	       5	1	S	
13:45	    8.57	      25	3	S	
13:45	    8.57	       9	4	S	
13:45	    8.56	       5	1	S	
13:45	    8.57	      17	5	B	
13:46	    8.56	       5	1	S	
13:46	    8.57	      11	3	B	
13:46	    8.57	      19	4	S	
13:46	    8.58	      19	2	B	
13:46	    8.58	       6	2	B	
13:46	    8.57	      20	3	S	
13:46	    8.58	      24	5	B	
13:46	    8.58	      15	2	B	
13:46	    8.57	       5	1	S	
13:46	    8.58	      31	3	B	
13:46	    8.57	       5	1	S	
13:46	    8.57	      49	5	S	
13:46	    8.57	      19	3	S	
13:46	    8.58	      20	4	B	
13:46	    8.57	     105	6	S	
13:46	    8.57	      55	2	S	
13:46	    8.57	      17	2	S	
13:46	    8.57	     108	5	S	
13:46	    8.57	       7	2	B	
13:46	    8.57	      18	2	B	
13:47	    8.56	       5	1	S	
13:47	    8.56	       5	1	S	
13:47	    8.56	     207	3	S	
13:47	    8.56	      17	2	S	
13:47	    8.56	      20	2	S	
13:47	    8.57	      18	2	B	
13:47	    8.57	      32	3	B	
13:47	    8.57	      10	2	B	
13:47	    8.57	      13	3	B	
13:47	    8.57	      18	2	B	
13:47	    8.56	       5	1	S	
13:47	    8.57	     163	7	B	
13:47	    8.58	      26	4	B	
13:47	    8.57	       5	1	
13:47	    8.57	       5	1	S	
13:47	    8.56	     105	4	S	
13:47	    8.58	      17	2	B	
13:47	    8.57	       5	1	S	
13:47	    8.57	       5	1	S	
13:47	    8.58	      20	3	B	
13:47	    8.56	      15	2	S	
13:48	    8.56	     336	32	S	
13:48	    8.56	      17	3	B	
13:48	    8.55	      30	4	S	
13:48	    8.55	       5	1	S	
13:48	    8.55	       6	1	S	
13:48	    8.56	      18	2	B	
13:48	    8.56	      27	2	B	
13:48	    8.55	       5	1	S	
13:48	    8.56	      35	4	B	
13:48	    8.56	    1053	31	B	
13:48	    8.56	      20	3	B	
13:48	    8.56	      13	5	B	
13:48	    8.56	       6	1	S	
13:48	    8.56	      16	3	S	
13:48	    8.55	       6	1	S	
13:48	    8.55	       5	1	S	
13:48	    8.55	     270	18	S	
13:48	    8.55	      15	2	B	
13:48	    8.54	      82	2	S	
13:48	    8.55	     105	2	B	
13:49	    8.54	      49	6	S	
13:49	    8.55	      41	4	B	
13:49	    8.54	      16	3	S	
13:49	    8.54	      17	4	S	
13:49	    8.55	      11	2	B	
13:49	    8.54	      78	11	S	
13:49	    8.55	      11	2	B	
13:49	    8.54	      53	4	S	
13:49	    8.55	     400	24	B	
13:49	    8.54	       5	1	S	
13:49	    8.55	     107	3	B	
13:49	    8.55	      15	2	B	
13:49	    8.54	      29	2	S	
13:49	    8.55	      55	2	B	
13:49	    8.54	       6	1	S	
13:49	    8.55	       6	2	B	
13:49	    8.55	       8	2	B	
13:49	    8.55	      13	2	B	
13:49	    8.54	      13	2	S	
13:49	    8.54	      35	2	S	
13:50	    8.54	       6	1	S	
13:50	    8.55	     164	9	B	
13:50	    8.55	       8	2	B	
13:50	    8.55	       7	2	B	
13:50	    8.55	      36	4	B	
13:50	    8.55	     135	5	B	
13:50	    8.54	      11	2	S	
13:50	    8.54	       5	1	S	
13:50	    8.54	       6	1	S	
13:50	    8.55	      43	6	B	
13:50	    8.54	      26	2	S	
13:50	    8.54	       5	1	S	
13:50	    8.54	       6	1	S	
13:50	    8.54	       5	1	S	
13:50	    8.54	       6	1	S	
13:50	    8.54	      15	2	S	
13:50	    8.54	       6	1	S	
13:50	    8.54	      10	2	S	
13:50	    8.54	       6	1	S	
13:50	    8.55	      11	2	B	
13:51	    8.55	      42	2	B	
13:51	    8.54	       5	1	S	
13:51	    8.54	       8	2	S	
13:51	    8.54	      25	4	S	
13:51	    8.55	      56	7	B	
13:51	    8.55	      25	2	B	
13:51	    8.54	       6	1	S	
13:51	    8.54	       5	1	S	
13:51	    8.54	      10	2	S	
13:51	    8.54	       5	1	S	
13:51	    8.54	      27	5	S	
13:51	    8.55	      13	3	B	
13:51	    8.54	      19	3	S	
13:51	    8.54	       5	2	S	
13:51	    8.54	       6	1	S	
13:51	    8.55	      21	3	B	
13:51	    8.54	      94	10	S	
13:51	    8.55	      18	3	B	
13:51	    8.55	     113	7	B	
13:52	    8.54	       5	1	S	
13:52	    8.54	       6	2	S	
13:52	    8.54	       5	1	S	
13:52	    8.54	       6	2	S	
13:52	    8.55	       6	3	B	
13:52	    8.55	      29	2	B	
13:52	    8.54	      16	5	S	
13:52	    8.55	       7	2	B	
13:52	    8.54	       5	2	S	
13:52	    8.54	       6	1	S	
13:52	    8.54	       5	2	S	
13:52	    8.54	       6	1	S	
13:52	    8.54	      13	3	S	
13:52	    8.55	      15	5	B	
13:52	    8.54	      98	9	S	
13:52	    8.54	     410	20	S	
13:52	    8.55	      10	1	B	
13:53	    8.54	     146	8	S	
13:53	    8.55	      12	4	B	
13:53	    8.55	       1	1	B	
13:53	    8.54	      38	1	S	
13:53	    8.55	       3	1	B	
13:53	    8.55	      20	1	B	
13:53	    8.54	       1	1	S	
13:53	    8.55	       2	1	B	
13:53	    8.55	     114	9	B	
13:53	    8.54	      36	4	S	
13:53	    8.54	       2	1	S	
13:53	    8.55	      26	3	B	
13:53	    8.54	      15	2	S	
13:53	    8.54	     231	14	S	
13:53	    8.54	      91	7	B	
13:53	    8.54	     128	3	B	
13:54	    8.54	     232	5	B	
13:54	    8.54	      65	3	S	
13:54	    8.55	       3	2	B	
13:54	    8.54	       1	1	S	
13:54	    8.54	      10	1	S	
13:54	    8.55	      11	1	B	
13:54	    8.54	       2	1	S	
13:54	    8.55	     114	4	B	
13:54	    8.55	       2	1	B	
13:54	    8.55	      50	2	B	
13:54	    8.55	      26	4	B	
13:54	    8.55	       5	1	B	
13:55	    8.55	       3	2	B	
13:55	    8.55	      10	1	B	
13:55	    8.55	      14	2	B	
13:55	    8.55	      50	1	B	
13:55	    8.55	      20	5	B	
13:55	    8.55	      19	1	B	
13:55	    8.54	      65	5	S	
13:55	    8.54	      10	3	S	
13:55	    8.55	     362	11	B	
13:55	    8.56	       5	1	B	
13:55	    8.56	      12	1	B	
13:55	    8.55	      11	3	S	
13:56	    8.55	      55	2	S	
13:56	    8.55	     245	7	S	
13:56	    8.56	     113	4	B	
13:56	    8.55	       3	1	S	
13:56	    8.56	      35	2	B	
13:56	    8.56	      32	2	B	
13:56	    8.55	      20	3	S	
13:56	    8.55	      15	2	S	
13:56	    8.55	      23	3	S	
13:56	    8.56	      20	1	B	
13:56	    8.56	       2	1	B	
13:56	    8.56	       4	2	B	
13:56	    8.56	     127	1	B	
13:56	    8.56	      30	1	B	
13:56	    8.55	     136	4	S	
13:57	    8.55	      61	6	S	
13:57	    8.56	     115	7	B	
13:57	    8.55	     230	11	S	
13:57	    8.55	      17	3	B	
13:57	    8.55	       1	1	B	
13:57	    8.55	       2	1	B	
13:57	    8.54	       1	1	S	
13:57	    8.55	       5	1	B	
13:57	    8.54	      37	6	S	
13:57	    8.55	      58	4	B	
13:57	    8.55	      23	2	B	
13:58	    8.55	       2	1	B	
13:58	    8.54	      16	3	S	
13:58	    8.55	     813	27	B	
13:58	    8.55	       3	1	B	
13:58	    8.55	      41	5	B	
13:58	    8.55	      34	1	B	
13:58	    8.54	      10	1	S	
13:58	    8.55	       5	1	B	
13:58	    8.55	      10	1	B	
13:58	    8.54	       1	1	S	
13:58	    8.55	      16	2	B	
13:58	    8.55	       1	1	B	
13:58	    8.54	      28	3	S	
13:58	    8.54	       2	1	S	
13:58	    8.54	       5	1	S	
13:59	    8.55	       5	1	B	
13:59	    8.54	       1	1	S	
13:59	    8.54	       2	1	S	
13:59	    8.55	       5	2	B	
13:59	    8.55	      24	1	B	
13:59	    8.55	      36	3	B	
13:59	    8.54	       1	1	S	
13:59	    8.54	      19	4	S	
13:59	    8.54	      66	9	S	
13:59	    8.55	      78	7	B	
13:59	    8.55	      16	3	B	
14:00	    8.55	      43	7	B	
14:00	    8.54	      76	1	S	
14:00	    8.55	      50	1	B	
14:00	    8.55	       5	1	B	
14:00	    8.54	     100	2	S	
14:00	    8.54	      16	1	S	
14:00	    8.55	     411	13	B	
14:00	    8.55	      50	1	S	
14:00	    8.56	     138	9	B	
14:00	    8.55	      31	4	S	
14:00	    8.56	      30	3	B	
14:00	    8.55	      26	3	S	
14:01	    8.55	       3	2	S	
14:01	    8.55	      33	6	S	
14:01	    8.56	     260	26	B	
14:01	    8.54	      60	1	S	
14:01	    8.55	       3	1	B	
14:01	    8.55	      11	2	B	
14:01	    8.55	      26	2	B	
14:01	    8.54	      24	1	S	
14:01	    8.54	       1	1	S	
14:01	    8.55	      25	2	B	
14:02	    8.55	       1	1	B	
14:02	    8.54	       3	2	S	
14:02	    8.55	      60	1	B	
14:02	    8.55	      10	1	B	
14:02	    8.54	       2	1	S	
14:02	    8.55	     129	2	B	
14:02	    8.54	      80	7	S	
14:02	    8.55	       1	1	B	
14:02	    8.55	      31	3	B	
14:02	    8.54	      45	2	S	
14:02	    8.54	      24	2	S	
14:02	    8.54	       1	1	S	
14:03	    8.54	      23	2	S	
14:03	    8.54	      59	2	S	
14:03	    8.54	      20	3	S	
14:03	    8.55	     104	12	B	
14:03	    8.54	      19	3	S	
14:03	    8.55	      10	1	B	
14:03	    8.54	      50	4	S	
14:03	    8.55	      78	7	B	
14:03	    8.55	      28	1	B	
14:03	    8.55	     145	9	B	
14:03	    8.56	      18	3	B	
14:03	    8.55	      60	1	S	
14:03	    8.56	      31	2	B	
14:03	    8.56	      60	2	B	
14:04	    8.55	      25	2	S	
14:04	    8.56	      56	5	B	
14:04	    8.56	      15	2	B	
14:04	    8.56	      70	3	B	
14:04	    8.56	     318	6	B	
14:04	    8.56	       7	1	S	
14:04	    8.56	      10	1	S	
14:04	    8.56	      24	1	S	
14:04	    8.57	      10	1	B	
14:04	    8.57	     116	6	B	
14:04	    8.57	      10	2	B	
14:04	    8.57	      44	1	B	
14:04	    8.56	     221	8	S	
14:04	    8.57	     271	7	B	
14:05	    8.56	      98	1	S	
14:05	    8.56	     127	3	B	
14:05	    8.56	       8	2	B	
14:05	    8.55	     171	10	S	
14:05	    8.56	      64	4	B	
14:05	    8.56	      30	3	S	
14:05	    8.56	     231	5	S	
14:05	    8.56	       2	2	B	
14:05	    8.56	      10	1	B	
14:05	    8.56	     256	4	B	
14:05	    8.56	      17	3	B	
14:05	    8.56	     193	4	B	
14:05	    8.56	      46	5	B	
14:05	    8.56	       3	2	B	
14:05	    8.56	      91	4	S	
14:05	    8.56	      10	1	S	
14:05	    8.56	       1	1	S	
14:05	    8.56	      85	2	S	
14:05	    8.57	      20	2	B	
14:06	    8.56	      43	4	S	
14:06	    8.56	      53	5	S	
14:06	    8.57	      23	2	B	
14:06	    8.57	      10	1	B	
14:06	    8.56	     160	10	S	
14:06	    8.55	       3	1	S	
14:06	    8.55	     250	13	S	
14:06	    8.56	      50	2	B	
14:06	    8.56	      11	2	B	
14:06	    8.56	      45	2	B	
14:06	    8.55	     338	12	S	
14:06	    8.55	      17	4	B	
14:06	    8.55	       5	1	B	
14:06	    8.55	      37	7	B	
14:06	    8.55	      22	1	S	
14:06	    8.56	       5	1	B	
14:07	    8.55	      49	4	S	
14:07	    8.56	     148	9	B	
14:07	    8.56	      22	1	B	
14:07	    8.56	      59	6	B	
14:07	    8.55	      27	4	S	
14:07	    8.56	      31	2	B	
14:07	    8.55	      15	2	S	
14:07	    8.55	      60	5	S	
14:07	    8.56	       3	1	B	
14:07	    8.56	     100	1	B	
14:07	    8.55	       6	1	S	
14:07	    8.55	      18	3	S	
14:07	    8.56	      68	9	B	
14:07	    8.55	       1	1	S	
14:08	    8.56	      37	3	B	
14:08	    8.55	     489	25	S	
14:08	    8.56	       3	3	B	
14:08	    8.57	      14	1	B	
14:08	    8.57	      17	1	B	
14:08	    8.57	      50	1	B	
14:08	    8.57	       1	1	B	
14:08	    8.56	      70	4	S	
14:08	    8.57	      33	1	B	
14:08	    8.57	      10	1	B	
14:08	    8.57	       1	1	B	
14:08	    8.57	      20	4	B	
14:08	    8.56	      78	2	S	
14:08	    8.56	      21	1	S	
14:08	    8.56	       1	1	S	
14:08	    8.57	       3	1	B	
14:08	    8.56	       6	1	S	
14:09	    8.56	      20	2	S	
14:09	    8.57	      18	2	B	
14:09	    8.56	     356	19	S	
14:09	    8.57	       5	1	B	
14:09	    8.56	       1	1	S	
14:09	    8.57	      15	1	B	
14:09	    8.56	      46	6	S	
14:09	    8.56	       1	1	S	
14:09	    8.56	      58	7	S	
14:09	    8.56	       6	1	B	
14:09	    8.56	       1	1	S	
14:10	    8.57	      15	1	B	
14:10	    8.57	       2	1	B	
14:10	    8.57	      10	1	B	
14:10	    8.56	     120	7	S	
14:10	    8.57	       4	1	B	
14:10	    8.57	      19	3	B	
14:10	    8.56	       8	1	S	
14:10	    8.57	      75	14	B	
14:10	    8.56	     193	5	S	
14:10	    8.56	      14	2	S	
14:10	    8.57	      12	2	B	
14:10	    8.57	      14	2	B	
14:10	    8.56	      45	6	S	
14:10	    8.57	      24	3	B	
14:11	    8.57	       5	2	B	
14:11	    8.57	      19	2	B	
14:11	    8.56	      36	3	S	
14:11	    8.56	      92	6	S	
14:11	    8.57	      34	5	B	
14:11	    8.57	     130	11	B	
14:11	    8.57	      30	5	B	
14:11	    8.56	       1	1	S	
14:11	    8.56	       5	2	S	
14:11	    8.57	      15	2	B	
14:11	    8.57	       7	1	B	
14:11	    8.58	      14	3	B	
14:11	    8.57	      12	2	S	
14:11	    8.57	      16	1	S	
14:11	    8.57	      39	3	S	
14:11	    8.57	       1	1	B	
14:12	    8.56	      22	3	S	
14:12	    8.57	      20	1	B	
14:12	    8.57	      19	3	B	
14:12	    8.57	      11	3	B	
14:12	    8.56	      76	7	S	
14:12	    8.57	      27	3	B	
14:12	    8.57	      14	1	B	
14:12	    8.57	      30	2	B	
14:12	    8.57	      19	1	B	
14:12	    8.57	      20	4	B	
14:12	    8.57	      69	5	B	
14:12	    8.56	      25	2	S	
14:12	    8.57	       1	1	B	
14:13	    8.56	      50	1	S	
14:13	    8.57	       2	1	B	
14:13	    8.57	       2	1	B	
14:13	    8.57	      18	3	B	
14:13	    8.57	     199	13	B	
14:13	    8.57	      25	5	S	
14:13	    8.58	       4	1	B	
14:13	    8.57	      89	3	S	
14:13	    8.57	       8	2	S	
14:14	    8.58	     121	3	B	
14:14	    8.58	      21	2	B	
14:14	    8.58	      25	4	B	
14:14	    8.57	      14	2	S	
14:14	    8.57	      14	1	S	
14:14	    8.58	      45	3	B	
14:14	    8.58	      15	3	B	
14:14	    8.57	     214	9	S	
14:14	    8.58	      84	4	B	
14:14	    8.58	       5	2	B	
14:14	    8.57	      25	2	S	
14:14	    8.58	      15	2	B	
14:15	    8.58	       1	1	B	
14:15	    8.58	      20	1	B	
14:15	    8.58	      20	1	B	
14:15	    8.57	       5	2	S	
14:15	    8.58	      22	1	B	
14:15	    8.58	      20	3	B	
14:15	    8.58	     100	4	B	
14:15	    8.58	      15	1	B	
14:15	    8.58	      10	1	B	
14:15	    8.57	     215	7	S	
14:15	    8.58	      16	2	B	
14:15	    8.58	      15	1	B	
14:15	    8.58	       3	1	B	
14:15	    8.58	      26	2	B	
14:16	    8.58	      13	3	B	
14:16	    8.58	       3	1	B	
14:16	    8.58	      20	1	B	
14:16	    8.58	      24	4	B	
14:16	    8.57	      36	5	S	
14:16	    8.58	       2	1	B	
14:16	    8.57	      10	1	S	
14:16	    8.57	      37	1	S	
14:16	    8.58	      38	3	B	
14:16	    8.58	     118	1	B	
14:16	    8.57	      27	3	S	
14:16	    8.58	      15	2	B	
14:16	    8.57	      11	1	S	
14:16	    8.58	      41	6	B	
14:16	    8.58	       4	2	B	
14:17	    8.58	       2	1	B	
14:17	    8.58	       8	1	B	
14:17	    8.58	      92	3	B	
14:17	    8.58	      48	3	B	
14:17	    8.57	     209	14	S	
14:17	    8.57	      50	3	S	
14:17	    8.57	     738	10	S	
14:17	    8.56	       1	1	S	
14:17	    8.56	      13	2	S	
14:17	    8.56	      20	2	S	
14:17	    8.57	      30	4	B	
14:17	    8.57	       5	1	B	
14:17	    8.56	      90	6	S	
14:18	    8.57	      18	2	B	
14:18	    8.56	     150	6	S	
14:18	    8.57	     165	5	B	
14:18	    8.56	      32	5	S	
14:18	    8.57	     100	1	B	
14:18	    8.56	     177	8	S	
14:18	    8.56	      92	6	S	
14:18	    8.56	      79	6	S	
14:18	    8.56	      10	2	S	
14:18	    8.57	      24	3	B	
14:18	    8.57	     125	3	B	
14:18	    8.56	      26	1	S	
14:19	    8.56	      39	3	S	
14:19	    8.57	      20	1	B	
14:19	    8.57	      20	1	B	
14:19	    8.57	      12	1	B	
14:19	    8.56	       2	1	S	
14:19	    8.56	       1	1	S	
14:19	    8.57	       9	2	B	
14:19	    8.56	      15	2	S	
14:19	    8.57	       9	1	B	
14:19	    8.56	       5	1	S	
14:19	    8.56	     500	7	S	
14:19	    8.56	     187	10	S	
14:19	    8.55	       2	2	S	
14:19	    8.55	      12	3	S	
14:19	    8.55	      25	3	S	
14:19	    8.55	      11	2	S	
14:19	    8.55	       9	2	S	
14:19	    8.56	      71	1	B	
14:20	    8.55	     908	35	S	
14:20	    8.55	       3	1	S	
14:20	    8.55	     171	11	S	
14:20	    8.55	     107	13	S	
14:20	    8.54	     184	7	S	
14:20	    8.55	      22	1	
14:20	    8.56	     198	2	B	
14:20	    8.55	      21	3	S	
14:20	    8.55	      15	2	B	
14:20	    8.55	      15	1	B	
14:20	    8.55	      10	1	B	
14:20	    8.55	       6	1	B	
14:20	    8.55	      20	2	B	
14:20	    8.55	      10	4	B	
14:21	    8.55	      20	2	B	
14:21	    8.54	       1	1	S	
14:21	    8.55	      39	4	B	
14:21	    8.55	       8	1	B	
14:21	    8.54	       1	1	S	
14:21	    8.55	      72	7	B	
14:21	    8.55	       5	1	S	
14:21	    8.56	      10	1	B	
14:21	    8.56	      23	1	B	
14:21	    8.55	      20	1	S	
14:21	    8.55	      26	2	S	
14:21	    8.55	      87	1	S	
14:21	    8.55	      10	1	S	
14:21	    8.55	       1	1	S	
14:21	    8.55	      29	3	S	
14:21	    8.56	      50	2	B	
14:21	    8.56	      41	3	B	
14:22	    8.55	       1	1	S	
14:22	    8.55	      19	1	S	
14:22	    8.56	      81	2	B	
14:22	    8.55	       1	1	S	
14:22	    8.55	      40	1	S	
14:22	    8.56	      29	2	B	
14:22	    8.55	       1	1	S	
14:22	    8.56	      20	1	B	
14:22	    8.56	       5	1	B	
14:22	    8.56	      58	2	B	
14:23	    8.56	     121	2	B	
14:23	    8.56	      34	5	B	
14:23	    8.56	      20	2	B	
14:23	    8.56	       9	1	B	
14:23	    8.56	      17	1	B	
14:23	    8.55	      76	1	S	
14:23	    8.55	      12	2	S	
14:23	    8.56	      21	2	B	
14:23	    8.55	       7	2	S	
14:23	    8.56	      15	1	B	
14:23	    8.55	       9	1	S	
14:23	    8.55	      50	1	S	
14:23	    8.55	      30	1	S	
14:24	    8.55	       6	2	S	
14:24	    8.55	       1	1	S	
14:24	    8.55	       1	1	S	
14:24	    8.55	     381	2	S	
14:24	    8.56	      19	2	B	
14:24	    8.56	      60	1	B	
14:24	    8.56	     106	6	B	
14:24	    8.55	      34	2	S	
14:24	    8.55	      20	4	S	
14:24	    8.55	       1	1	S	
14:24	    8.56	      69	2	B	
14:24	    8.55	       5	1	S	
14:24	    8.56	      63	3	B	
14:24	    8.56	      27	2	B	
14:24	    8.55	      20	1	S	
14:25	    8.55	       1	1	S	
14:25	    8.55	      27	4	S	
14:25	    8.56	       8	2	B	
14:25	    8.55	      16	2	S	
14:25	    8.56	       3	1	B	
14:25	    8.55	      11	1	S	
14:25	    8.56	     115	2	B	
14:25	    8.55	       8	2	S	
14:25	    8.55	     111	3	S	
14:25	    8.55	       2	1	S	
14:25	    8.55	       9	2	S	
14:25	    8.55	      11	2	S	
14:25	    8.55	     110	2	S	
14:25	    8.56	      68	2	B	
14:25	    8.55	      96	6	S	
14:25	    8.56	      50	1	B	
14:26	    8.56	      50	8	B	
14:26	    8.55	      40	1	S	
14:26	    8.55	      76	1	S	
14:26	    8.55	      80	7	S	
14:26	    8.55	       3	2	S	
14:26	    8.55	      97	2	S	
14:26	    8.56	       8	1	B	
14:26	    8.55	      53	3	S	
14:26	    8.55	     155	1	S	
14:26	    8.56	      20	2	B	
14:26	    8.55	       6	1	S	
14:26	    8.56	      43	6	B	
14:26	    8.55	       7	2	S	
14:26	    8.55	      62	1	S	
14:27	    8.55	     110	2	S	
14:27	    8.55	      10	1	S	
14:27	    8.56	     212	9	B	
14:27	    8.56	      34	4	B	
14:27	    8.55	      35	3	S	
14:27	    8.56	      27	2	B	
14:27	    8.55	       1	1	S	
14:27	    8.55	      97	2	S	
14:27	    8.56	      10	2	B	
14:27	    8.56	       5	2	B	
14:27	    8.56	     100	7	B	
14:27	    8.55	       1	1	S	
14:27	    8.56	      23	4	B	
14:27	    8.55	       2	1	S	
14:28	    8.56	     229	15	B	
14:28	    8.55	       2	2	S	
14:28	    8.56	      11	1	B	
14:28	    8.56	      58	8	B	
14:28	    8.55	       1	1	S	
14:28	    8.56	       3	1	B	
14:28	    8.55	      12	1	S	
14:28	    8.56	      19	2	B	
14:28	    8.55	      22	2	S	
14:28	    8.56	      12	1	B	
14:28	    8.55	      24	3	S	
14:29	    8.55	      13	1	S	
14:29	    8.55	     255	8	S	
14:29	    8.55	      12	3	S	
14:29	    8.55	     401	17	S	
14:29	    8.55	      20	1	S	
14:29	    8.56	      10	1	B	
14:29	    8.55	      70	6	S	
14:29	    8.56	      80	8	B	
14:29	    8.55	       1	1	S	
14:29	    8.55	       5	1	S	
