                  20161021 旷达科技 (002516)
 时间	    价格	    成交	笔数	
09:25	    7.27	    2202	149	
09:30	    7.28	     107	7	B	
09:30	    7.31	    3308	182	B	
09:30	    7.30	     595	23	S	
09:30	    7.30	      25	2	S	
09:30	    7.32	     162	12	B	
09:30	    7.32	     385	14	B	
09:30	    7.31	     129	9	
09:30	    7.32	      63	8	B	
09:30	    7.32	      65	3	B	
09:30	    7.32	     323	17	B	
09:30	    7.30	     134	10	S	
09:30	    7.32	     312	15	B	
09:30	    7.30	     939	27	S	
09:30	    7.31	     199	11	S	
09:30	    7.32	      45	5	B	
09:30	    7.30	     328	13	S	
09:30	    7.32	     315	18	B	
09:30	    7.32	     180	15	B	
09:30	    7.31	      74	10	
09:30	    7.31	     200	10	B	
09:31	    7.31	     565	23	B	
09:31	    7.30	     191	17	S	
09:31	    7.31	     270	16	B	
09:31	    7.30	     157	20	S	
09:31	    7.30	      69	7	B	
09:31	    7.29	     155	12	S	
09:31	    7.28	     476	24	S	
09:31	    7.29	     185	19	S	
09:31	    7.29	      18	4	B	
09:31	    7.28	     182	15	S	
09:31	    7.28	     394	22	S	
09:31	    7.28	     134	13	S	
09:31	    7.28	     367	18	S	
09:31	    7.28	     411	11	S	
09:31	    7.29	     224	10	B	
09:31	    7.29	     101	7	B	
09:31	    7.28	     274	11	S	
09:31	    7.28	     133	9	S	
09:31	    7.28	     668	12	S	
09:31	    7.28	    1042	33	S	
09:32	    7.28	     780	31	S	
09:32	    7.28	      60	5	B	
09:32	    7.27	     166	8	S	
09:32	    7.27	     178	16	S	
09:32	    7.27	      84	6	S	
09:32	    7.27	      68	14	S	
09:32	    7.26	      23	5	S	
09:32	    7.26	     469	15	S	
09:32	    7.26	       3	1	B	
09:32	    7.25	     295	29	S	
09:32	    7.23	      61	6	S	
09:32	    7.24	      65	6	B	
09:32	    7.22	      53	7	S	
09:32	    7.23	       2	1	B	
09:32	    7.23	      78	7	B	
09:32	    7.21	     138	5	S	
09:32	    7.22	     158	8	B	
09:32	    7.22	     728	24	B	
09:32	    7.21	     116	9	S	
09:32	    7.21	     236	17	S	
09:33	    7.23	     279	15	B	
09:33	    7.22	     510	16	S	
09:33	    7.22	     119	13	B	
09:33	    7.22	     309	10	B	
09:33	    7.22	     150	8	S	
09:33	    7.22	     164	6	S	
09:33	    7.22	     146	20	S	
09:33	    7.22	      65	9	S	
09:33	    7.22	     156	12	B	
09:33	    7.22	      75	6	B	
09:33	    7.21	     589	14	S	
09:33	    7.21	     313	13	S	
09:33	    7.21	      89	11	S	
09:33	    7.21	     154	10	B	
09:33	    7.21	     151	15	B	
09:33	    7.21	     316	18	B	
09:33	    7.21	     122	10	S	
09:33	    7.21	     102	13	S	
09:33	    7.21	     272	17	S	
09:33	    7.21	      54	6	B	
09:34	    7.21	     111	9	B	
09:34	    7.21	      78	10	S	
09:34	    7.20	     507	29	S	
09:34	    7.21	     130	6	B	
09:34	    7.22	     365	18	B	
09:34	    7.21	      85	7	S	
09:34	    7.21	     239	5	S	
09:34	    7.21	     420	19	S	
09:34	    7.21	     110	14	S	
09:34	    7.21	     256	16	B	
09:34	    7.22	     107	9	B	
09:34	    7.22	       5	2	B	
09:34	    7.22	     331	7	B	
09:34	    7.21	      75	6	S	
09:34	    7.22	     103	9	B	
09:34	    7.22	    1084	41	B	
09:34	    7.22	       5	1	S	
09:34	    7.22	      95	4	S	
09:34	    7.22	     286	18	S	
09:34	    7.23	      13	3	B	
09:35	    7.22	     163	8	S	
09:35	    7.23	      81	7	B	
09:35	    7.23	      98	5	B	
09:35	    7.22	     125	11	S	
09:35	    7.22	     116	9	S	
09:35	    7.22	      59	4	S	
09:35	    7.22	     149	12	S	
09:35	    7.22	     115	8	S	
09:35	    7.22	     282	16	S	
09:35	    7.22	     148	10	B	
09:35	    7.22	     136	3	S	
09:35	    7.22	     178	5	S	
09:35	    7.22	     337	13	S	
09:35	    7.23	      83	6	B	
09:35	    7.23	     110	10	B	
09:35	    7.23	      57	3	S	
09:35	    7.23	      62	4	S	
09:35	    7.23	     273	10	S	
09:35	    7.23	      40	5	S	
09:35	    7.23	      20	2	S	
09:36	    7.24	      43	3	B	
09:36	    7.23	       1	1	S	
09:36	    7.23	     301	10	S	
09:36	    7.24	     276	7	B	
09:36	    7.24	      45	5	S	
09:36	    7.24	      67	7	S	
09:36	    7.24	     169	9	S	
09:36	    7.24	     213	8	S	
09:36	    7.24	      34	4	S	
09:36	    7.24	     193	10	S	
09:36	    7.25	      58	6	B	
09:36	    7.24	     173	12	S	
09:36	    7.25	     121	6	B	
09:36	    7.24	     152	13	S	
09:36	    7.25	      10	2	
09:36	    7.25	      24	2	S	
09:36	    7.26	      48	3	B	
09:36	    7.26	      85	7	B	
09:36	    7.25	     148	9	S	
09:36	    7.25	     121	16	S	
09:37	    7.24	     274	15	S	
09:37	    7.24	      25	5	S	
09:37	    7.25	       2	1	B	
09:37	    7.25	      41	6	B	
09:37	    7.24	      31	4	S	
09:37	    7.25	      47	6	B	
09:37	    7.25	      15	2	S	
09:37	    7.25	      14	3	B	
09:37	    7.25	      57	3	B	
09:37	    7.24	      21	4	S	
09:37	    7.24	     880	25	S	
09:37	    7.25	     486	12	B	
09:37	    7.25	      82	9	S	
09:37	    7.25	      53	6	S	
09:37	    7.25	      50	6	S	
09:37	    7.25	      50	2	B	
09:37	    7.25	     184	9	S	
09:37	    7.25	     160	8	S	
09:37	    7.24	      30	2	S	
09:37	    7.25	     125	6	B	
09:38	    7.25	      10	1	B	
09:38	    7.24	      58	7	S	
09:38	    7.24	       1	1	S	
09:38	    7.24	     119	7	S	
09:38	    7.25	      25	5	B	
09:38	    7.24	     132	7	S	
09:38	    7.24	      66	6	S	
09:38	    7.25	     171	10	B	
09:38	    7.24	      76	6	S	
09:38	    7.25	      27	5	B	
09:38	    7.24	       2	1	
09:38	    7.25	     265	12	B	
09:38	    7.24	      75	8	S	
09:38	    7.24	      19	3	S	
09:38	    7.24	       9	1	S	
09:38	    7.24	      15	3	B	
09:38	    7.24	      28	2	B	
09:38	    7.24	     150	5	B	
09:38	    7.24	       7	2	B	
09:39	    7.24	      12	2	B	
09:39	    7.23	     328	24	S	
09:39	    7.23	      13	3	S	
09:39	    7.23	      31	4	B	
09:39	    7.23	      24	3	B	
09:39	    7.23	      32	3	B	
09:39	    7.22	       7	2	S	
09:39	    7.22	     111	10	S	
09:39	    7.22	      65	6	S	
09:39	    7.22	     186	12	S	
09:39	    7.20	    2005	85	S	
09:39	    7.23	     146	11	B	
09:39	    7.22	     127	9	S	
09:39	    7.21	       3	1	
09:39	    7.20	     534	25	S	
09:39	    7.20	      91	7	S	
09:39	    7.20	      22	3	S	
09:39	    7.21	     194	7	
09:39	    7.21	      52	3	B	
09:39	    7.20	      96	11	S	
09:40	    7.20	     113	10	S	
09:40	    7.21	     134	9	B	
09:40	    7.20	     426	17	S	
09:40	    7.20	     117	8	S	
09:40	    7.21	      88	9	B	
09:40	    7.20	     126	9	S	
09:40	    7.20	     350	23	S	
09:40	    7.20	     258	5	S	
09:40	    7.21	     175	12	B	
09:40	    7.20	     882	61	S	
09:40	    7.20	     101	5	B	
09:40	    7.20	      59	4	B	
09:40	    7.20	     273	12	B	
09:40	    7.20	      94	5	B	
09:40	    7.19	     204	12	S	
09:40	    7.19	     288	21	S	
09:40	    7.18	     111	8	S	
09:40	    7.18	       6	1	S	
09:40	    7.18	     148	6	S	
09:40	    7.18	     327	12	S	
09:41	    7.18	     456	30	S	
09:41	    7.18	      39	4	B	
09:41	    7.18	      67	7	B	
09:41	    7.18	     798	28	B	
09:41	    7.17	     163	9	S	
09:41	    7.17	     118	7	S	
09:41	    7.16	     100	6	S	
09:41	    7.17	      42	6	B	
09:41	    7.17	     137	9	B	
09:41	    7.17	     227	9	B	
09:41	    7.17	      57	6	B	
09:41	    7.17	     669	30	B	
09:41	    7.17	     141	14	B	
09:41	    7.17	      51	7	B	
09:41	    7.17	       4	2	S	
09:41	    7.17	     100	8	S	
09:41	    7.17	      28	6	S	
09:41	    7.18	       5	1	B	
09:41	    7.17	     100	12	S	
09:41	    7.18	     125	15	B	
09:42	    7.17	     273	21	S	
09:42	    7.17	     142	11	S	
09:42	    7.17	      50	8	B	
09:42	    7.17	     110	10	B	
09:42	    7.17	     194	11	B	
09:42	    7.18	     295	26	B	
09:42	    7.17	     127	7	S	
09:42	    7.17	     107	6	S	
09:42	    7.17	     303	14	S	
09:42	    7.17	     250	9	B	
09:42	    7.17	      46	8	S	
09:42	    7.17	     184	8	S	
09:42	    7.18	     130	6	B	
09:42	    7.18	      94	10	B	
09:42	    7.18	      92	7	B	
09:42	    7.18	      62	3	B	
09:42	    7.18	      88	6	B	
09:42	    7.17	      80	9	S	
09:42	    7.17	      56	5	S	
09:43	    7.17	      13	3	S	
09:43	    7.18	     128	13	B	
09:43	    7.17	     178	19	S	
09:43	    7.17	       6	2	S	
09:43	    7.17	      74	7	S	
09:43	    7.18	     277	15	B	
09:43	    7.17	      28	3	S	
09:43	    7.18	      43	5	B	
09:43	    7.18	     107	8	B	
09:43	    7.17	      27	5	S	
09:43	    7.19	     112	9	B	
09:43	    7.17	     769	36	S	
09:43	    7.17	      47	4	B	
09:43	    7.17	     197	6	B	
09:43	    7.17	      22	6	B	
09:43	    7.19	     205	9	B	
09:43	    7.18	      20	2	S	
09:43	    7.18	      42	3	S	
09:43	    7.19	     267	11	B	
09:44	    7.19	      80	10	B	
09:44	    7.18	      95	6	S	
09:44	    7.17	      78	7	S	
09:44	    7.17	     288	18	S	
09:44	    7.18	      27	3	B	
09:44	    7.18	      58	4	
09:44	    7.18	      17	2	B	
09:44	    7.18	      10	1	B	
09:44	    7.17	     427	20	S	
09:44	    7.17	       5	1	S	
09:44	    7.17	      16	4	S	
09:44	    7.18	     485	23	B	
09:44	    7.18	      47	3	B	
09:44	    7.17	      34	3	S	
09:44	    7.17	     262	12	S	
09:44	    7.18	     150	5	B	
09:44	    7.18	     635	15	B	
09:44	    7.18	     226	5	B	
09:44	    7.17	      29	3	S	
09:45	    7.17	      22	2	S	
09:45	    7.18	      78	2	B	
09:45	    7.18	     280	6	B	
09:45	    7.18	      43	6	B	
09:45	    7.18	      51	6	B	
09:45	    7.17	      14	4	S	
09:45	    7.18	      20	5	B	
09:45	    7.18	      49	8	B	
09:45	    7.18	     401	13	B	
09:45	    7.18	      78	3	S	
09:45	    7.18	     151	2	S	
09:45	    7.19	      10	1	B	
09:45	    7.18	      20	2	S	
09:45	    7.19	      51	4	B	
09:45	    7.18	      78	6	S	
09:45	    7.19	      99	4	B	
09:45	    7.18	     209	6	S	
09:45	    7.18	     520	6	S	
09:45	    7.19	     122	7	B	
09:46	    7.19	      20	2	S	
09:46	    7.20	       5	2	B	
09:46	    7.20	      18	5	B	
09:46	    7.19	      25	1	S	
09:46	    7.20	      78	3	B	
09:46	    7.19	     185	6	S	
09:46	    7.20	      87	6	B	
09:46	    7.19	      24	2	S	
09:46	    7.20	      14	1	B	
09:46	    7.20	     318	3	B	
09:46	    7.19	     306	11	S	
09:46	    7.19	     100	6	S	
09:46	    7.20	      25	7	B	
09:46	    7.19	     133	8	S	
09:46	    7.19	      20	3	B	
09:46	    7.19	      47	5	B	
09:46	    7.20	      91	8	B	
09:46	    7.18	     310	24	S	
09:46	    7.20	      11	3	B	
09:46	    7.18	     211	12	S	
09:47	    7.20	     143	6	B	
09:47	    7.19	      11	3	S	
09:47	    7.20	     120	6	B	
09:47	    7.19	      70	7	S	
09:47	    7.20	       2	1	B	
09:47	    7.20	      42	2	B	
09:47	    7.20	      49	8	B	
09:47	    7.20	      20	4	B	
09:47	    7.20	       5	2	B	
09:47	    7.20	       5	1	B	
09:47	    7.20	      25	4	B	
09:47	    7.19	      31	5	S	
09:47	    7.20	     260	29	B	
09:47	    7.20	      35	7	B	
09:47	    7.20	      36	5	B	
09:47	    7.20	      30	6	B	
09:47	    7.19	     161	12	S	
09:47	    7.20	      24	2	
09:47	    7.20	      37	1	B	
09:47	    7.20	      55	5	S	
09:48	    7.20	      15	7	S	
09:48	    7.20	       6	1	S	
09:48	    7.20	      90	6	S	
09:48	    7.20	      54	5	B	
09:48	    7.20	      11	2	S	
09:48	    7.20	      57	3	S	
09:48	    7.20	      10	1	S	
09:48	    7.20	     181	7	S	
09:48	    7.20	      66	3	B	
09:48	    7.20	      93	4	B	
09:48	    7.20	      10	1	B	
09:48	    7.20	      10	1	B	
09:48	    7.20	      26	4	B	
09:48	    7.19	      41	6	S	
09:48	    7.19	     642	26	S	
09:48	    7.19	     100	1	S	
09:48	    7.19	      16	2	S	
09:48	    7.19	      45	7	S	
09:49	    7.19	      74	1	S	
09:49	    7.20	      22	1	B	
09:49	    7.19	      10	1	S	
09:49	    7.19	      10	3	S	
09:49	    7.20	      33	3	B	
09:49	    7.19	     155	17	S	
09:49	    7.20	      18	4	B	
09:49	    7.19	      20	2	B	
09:49	    7.19	      50	1	B	
09:49	    7.18	      85	6	S	
09:49	    7.19	      33	3	
09:49	    7.18	     162	8	S	
09:49	    7.18	      42	4	S	
09:49	    7.18	      10	1	S	
09:49	    7.19	       6	2	B	
09:49	    7.19	      53	3	B	
09:49	    7.18	     173	9	S	
09:49	    7.19	      35	5	B	
09:50	    7.19	      77	8	B	
09:50	    7.19	     229	13	S	
09:50	    7.18	      40	5	S	
09:50	    7.20	      25	2	B	
09:50	    7.19	      36	3	S	
09:50	    7.19	       9	1	S	
09:50	    7.19	      15	3	S	
09:50	    7.20	      20	2	B	
09:50	    7.19	      55	4	S	
09:50	    7.19	       1	1	S	
09:50	    7.19	     143	10	S	
09:50	    7.19	      25	3	S	
09:50	    7.19	      17	2	S	
09:50	    7.19	      82	2	S	
09:51	    7.19	     174	6	S	
09:51	    7.19	      36	5	S	
09:51	    7.19	       4	2	S	
09:51	    7.19	     178	14	S	
09:51	    7.20	     100	9	B	
09:51	    7.20	     141	8	B	
09:51	    7.19	     225	17	S	
09:51	    7.19	      34	2	B	
09:51	    7.20	     134	13	B	
09:51	    7.19	      10	1	B	
09:51	    7.19	       6	3	B	
09:51	    7.20	      15	3	B	
09:51	    7.18	      40	5	S	
09:51	    7.21	     700	17	B	
09:51	    7.20	      11	3	B	
09:51	    7.20	      29	1	B	
09:51	    7.21	      67	4	B	
09:52	    7.20	      25	2	S	
09:52	    7.20	       8	2	S	
09:52	    7.20	      16	3	S	
09:52	    7.20	      46	4	S	
09:52	    7.20	      49	4	S	
09:52	    7.20	      12	2	S	
09:52	    7.20	      63	8	S	
09:52	    7.20	     416	28	S	
09:52	    7.20	      80	2	S	
09:52	    7.20	     122	7	S	
09:52	    7.23	     750	24	B	
09:52	    7.20	      17	2	S	
09:52	    7.20	       5	1	S	
09:52	    7.20	       7	1	S	
09:52	    7.22	      44	3	B	
09:52	    7.20	      24	1	S	
09:52	    7.21	      60	4	S	
09:52	    7.22	      11	1	
09:53	    7.21	      10	1	S	
09:53	    7.22	       2	1	B	
09:53	    7.21	     682	13	S	
09:53	    7.22	      24	3	B	
09:53	    7.22	      22	3	S	
09:53	    7.23	       5	1	B	
09:53	    7.22	      65	4	S	
09:53	    7.23	      50	1	B	
09:53	    7.22	     106	5	S	
09:53	    7.23	      61	5	B	
09:53	    7.23	     220	9	B	
09:53	    7.23	     193	8	B	
09:53	    7.23	      14	4	B	
09:53	    7.23	     114	7	B	
09:53	    7.22	      10	3	S	
09:53	    7.22	      15	3	B	
09:53	    7.22	       8	1	
09:54	    7.22	      34	5	S	
09:54	    7.22	     149	6	S	
09:54	    7.22	       1	1	B	
09:54	    7.22	      55	3	B	
09:54	    7.21	      26	3	S	
09:54	    7.22	      83	7	B	
09:54	    7.24	    1445	39	B	
09:54	    7.22	     235	3	S	
09:54	    7.22	      14	1	S	
09:54	    7.23	      10	1	B	
09:54	    7.22	     122	4	S	
09:54	    7.22	       4	1	S	
09:54	    7.22	      49	5	S	
09:54	    7.22	      13	4	B	
09:54	    7.22	      50	5	B	
09:54	    7.21	     100	5	S	
09:55	    7.22	       3	1	
09:55	    7.22	       5	3	B	
09:55	    7.22	      43	5	B	
09:55	    7.21	      36	4	S	
09:55	    7.22	      60	2	B	
09:55	    7.22	      47	2	B	
09:55	    7.22	      56	3	S	
09:55	    7.21	      10	1	S	
09:55	    7.21	       3	1	S	
09:55	    7.21	      33	3	S	
09:55	    7.21	      50	2	S	
09:55	    7.22	      14	4	B	
09:55	    7.21	      59	5	S	
09:55	    7.22	      26	4	B	
09:55	    7.21	      14	2	S	
09:55	    7.23	     766	25	B	
09:55	    7.23	      55	2	S	
09:56	    7.24	       7	1	B	
09:56	    7.23	     291	4	S	
09:56	    7.23	      32	2	S	
09:56	    7.23	      15	2	
09:56	    7.22	     244	7	S	
09:56	    7.23	      10	1	B	
09:56	    7.24	     615	20	B	
09:56	    7.22	       2	1	
09:56	    7.22	       3	2	B	
09:56	    7.21	      10	1	S	
09:56	    7.21	      19	1	S	
09:56	    7.21	     320	13	S	
09:56	    7.20	       3	2	S	
09:56	    7.21	       3	1	B	
09:56	    7.21	       1	1	B	
09:57	    7.20	      23	1	S	
09:57	    7.20	     185	5	S	
09:57	    7.20	     186	8	S	
09:57	    7.20	      18	3	S	
09:57	    7.20	      10	1	S	
09:57	    7.21	      84	5	B	
09:57	    7.21	       1	1	B	
09:57	    7.20	     220	14	S	
09:57	    7.20	     139	8	S	
09:57	    7.21	      10	1	B	
09:57	    7.21	      93	7	B	
09:57	    7.21	     216	13	B	
09:57	    7.21	       1	1	S	
09:57	    7.20	     105	11	S	
09:57	    7.20	     116	8	S	
09:57	    7.20	       2	1	S	
09:57	    7.21	      20	2	B	
09:57	    7.20	       8	1	S	
09:57	    7.21	      24	3	B	
09:57	    7.21	      35	5	B	
09:58	    7.20	      35	2	S	
09:58	    7.20	      83	2	S	
09:58	    7.20	      41	2	S	
09:58	    7.20	      60	7	S	
09:58	    7.21	      55	5	B	
09:58	    7.21	     198	7	B	
09:58	    7.21	      52	3	S	
09:58	    7.21	     250	1	S	
09:58	    7.22	     240	12	B	
09:58	    7.21	      20	2	S	
09:58	    7.22	     224	7	B	
09:58	    7.22	     140	3	S	
09:58	    7.22	       5	1	S	
09:58	    7.22	       3	1	S	
09:58	    7.22	       1	1	B	
09:58	    7.22	      21	3	B	
09:58	    7.22	      17	3	B	
09:58	    7.22	      27	4	S	
09:59	    7.22	       1	1	B	
09:59	    7.22	      86	6	B	
09:59	    7.21	       1	1	S	
09:59	    7.22	      10	1	B	
09:59	    7.22	       1	1	B	
09:59	    7.21	      18	2	S	
09:59	    7.21	      54	2	S	
09:59	    7.21	      80	7	S	
09:59	    7.21	       5	1	S	
09:59	    7.21	      48	2	S	
09:59	    7.21	      11	2	S	
09:59	    7.21	     110	2	S	
09:59	    7.21	     301	3	S	
09:59	    7.21	       6	1	S	
09:59	    7.21	      10	1	S	
09:59	    7.21	     102	4	S	
10:00	    7.21	      85	9	S	
10:00	    7.21	      16	3	B	
10:00	    7.20	      10	1	S	
10:00	    7.20	     478	9	S	
10:00	    7.21	      71	10	B	
10:00	    7.22	     420	5	B	
10:00	    7.21	     233	1	S	
10:00	    7.20	     232	4	S	
10:00	    7.20	      30	4	S	
10:00	    7.22	      59	6	B	
10:00	    7.20	      78	3	S	
10:00	    7.20	      10	1	S	
10:00	    7.20	       5	2	S	
10:00	    7.21	    1132	61	B	
10:01	    7.21	      43	2	B	
10:01	    7.20	      14	2	S	
10:01	    7.21	     122	9	B	
10:01	    7.19	      28	1	S	
10:01	    7.19	      12	1	S	
10:01	    7.19	     144	8	S	
10:01	    7.18	     200	16	S	
10:01	    7.19	       5	1	S	
10:01	    7.19	       2	1	B	
10:01	    7.19	      21	2	B	
10:01	    7.18	      26	4	S	
10:01	    7.19	      14	3	B	
10:01	    7.19	      81	2	S	
10:01	    7.19	      30	3	S	
10:01	    7.19	      35	2	S	
10:01	    7.18	     130	6	S	
10:01	    7.19	      10	3	B	
10:02	    7.19	       7	2	B	
10:02	    7.18	       9	4	S	
10:02	    7.19	       5	3	
10:02	    7.19	       1	1	S	
10:02	    7.19	       1	1	B	
10:02	    7.19	       6	3	S	
10:02	    7.19	     122	5	S	
10:02	    7.19	       1	1	S	
10:02	    7.20	      89	5	B	
10:02	    7.19	      32	3	S	
10:02	    7.19	      16	1	S	
10:02	    7.20	      18	2	B	
10:02	    7.19	     152	6	S	
10:02	    7.19	     152	3	S	
10:02	    7.19	      22	2	S	
10:02	    7.19	      16	3	S	
10:02	    7.19	       3	1	S	
10:03	    7.20	     133	6	B	
10:03	    7.20	      13	2	S	
10:03	    7.20	      32	1	S	
10:03	    7.19	       6	1	S	
10:03	    7.20	      47	3	B	
10:03	    7.20	      20	2	B	
10:03	    7.19	      26	2	S	
10:03	    7.20	     271	2	B	
10:03	    7.19	      21	2	S	
10:03	    7.20	      44	3	B	
10:03	    7.20	      68	2	B	
10:03	    7.20	      51	1	B	
10:03	    7.19	      57	3	S	
10:03	    7.19	     202	2	S	
10:03	    7.19	      10	1	S	
10:03	    7.20	      38	3	B	
10:04	    7.20	      27	3	B	
10:04	    7.19	      30	2	S	
10:04	    7.20	      21	3	B	
10:04	    7.19	      35	4	S	
10:04	    7.19	       8	1	S	
10:04	    7.19	     668	45	S	
10:04	    7.19	      20	1	B	
10:04	    7.18	     258	5	S	
10:04	    7.18	     203	10	S	
10:04	    7.19	      96	3	B	
10:04	    7.18	      40	5	S	
10:04	    7.18	      20	1	S	
10:04	    7.19	      24	2	B	
10:04	    7.18	       2	1	S	
10:04	    7.18	     219	7	S	
10:04	    7.19	      64	3	B	
10:04	    7.19	      18	2	S	
10:05	    7.20	      27	2	B	
10:05	    7.20	     366	26	B	
10:05	    7.18	      10	3	S	
10:05	    7.18	     132	12	S	
10:05	    7.19	      15	3	B	
10:05	    7.19	       3	2	B	
10:05	    7.18	     110	9	S	
10:05	    7.18	       8	1	S	
10:05	    7.19	      10	1	B	
10:05	    7.18	      10	2	S	
10:05	    7.18	      80	7	S	
10:05	    7.18	      17	1	S	
10:05	    7.18	      42	6	S	
10:05	    7.18	     170	12	S	
10:05	    7.18	      48	6	S	
10:06	    7.18	      56	5	S	
10:06	    7.18	     170	3	S	
10:06	    7.18	      69	13	S	
10:06	    7.19	       5	1	B	
10:06	    7.18	       2	1	S	
10:06	    7.18	       2	1	S	
10:06	    7.18	     124	7	S	
10:06	    7.18	       5	1	S	
10:06	    7.18	      54	2	S	
10:06	    7.18	       1	1	S	
10:06	    7.18	      16	3	S	
10:06	    7.18	      35	5	S	
10:06	    7.18	      10	2	S	
10:06	    7.19	     195	9	B	
10:06	    7.18	      12	2	S	
10:06	    7.19	      10	1	B	
10:06	    7.18	      81	2	S	
10:07	    7.19	     217	4	B	
10:07	    7.19	      41	4	B	
10:07	    7.18	     200	15	S	
10:07	    7.19	      47	2	B	
10:07	    7.19	      46	3	B	
10:07	    7.18	      10	1	S	
10:07	    7.18	     137	7	S	
10:07	    7.18	       8	4	S	
10:07	    7.19	     159	7	B	
10:07	    7.18	      10	2	S	
10:07	    7.18	      96	5	S	
10:07	    7.18	     159	9	S	
10:07	    7.18	      50	6	S	
10:07	    7.19	      40	4	B	
10:08	    7.18	      93	11	S	
10:08	    7.19	      20	3	B	
10:08	    7.18	      89	9	S	
10:08	    7.18	       9	4	B	
10:08	    7.19	     100	1	B	
10:08	    7.19	      30	1	B	
10:08	    7.18	     339	4	S	
10:08	    7.18	      56	2	S	
10:08	    7.18	       3	1	S	
10:08	    7.18	      50	2	S	
10:08	    7.18	      10	1	S	
10:08	    7.18	      67	4	S	
10:08	    7.18	     219	3	S	
10:08	    7.18	      60	2	S	
10:08	    7.18	      19	1	S	
10:08	    7.18	       5	2	S	
10:08	    7.18	      70	5	S	
10:09	    7.18	      10	1	S	
10:09	    7.19	      35	4	B	
10:09	    7.18	      13	4	S	
10:09	    7.18	     136	5	S	
10:09	    7.18	      37	2	S	
10:09	    7.18	     100	5	S	
10:09	    7.18	       9	2	S	
10:09	    7.19	       5	1	B	
10:09	    7.18	      55	4	S	
10:09	    7.18	      30	3	S	
10:09	    7.18	      10	1	S	
10:09	    7.18	      20	3	S	
10:09	    7.18	      30	2	S	
10:09	    7.18	      11	2	S	
10:09	    7.18	      10	2	S	
10:09	    7.19	      56	2	B	
10:09	    7.19	     100	1	B	
10:09	    7.19	       5	1	B	
10:10	    7.19	      10	2	B	
10:10	    7.19	      38	1	B	
10:10	    7.18	      27	3	S	
10:10	    7.19	      14	1	B	
10:10	    7.18	      20	2	S	
10:10	    7.18	       3	1	S	
10:10	    7.18	      68	2	S	
10:10	    7.18	     119	4	S	
10:10	    7.18	      55	1	S	
10:10	    7.18	     302	11	S	
10:10	    7.19	     505	16	B	
10:10	    7.18	      11	2	S	
10:10	    7.18	      25	2	S	
10:10	    7.19	       1	1	B	
10:10	    7.18	      60	6	S	
10:10	    7.18	      27	2	S	
10:11	    7.18	      10	2	S	
10:11	    7.18	       2	1	S	
10:11	    7.19	      50	4	B	
10:11	    7.18	      10	1	S	
10:11	    7.19	     300	11	B	
10:11	    7.18	       3	1	S	
10:11	    7.18	      15	1	S	
10:11	    7.18	       1	1	S	
10:11	    7.19	      15	1	B	
10:11	    7.19	      41	5	B	
10:11	    7.19	     144	11	B	
10:11	    7.19	     125	5	B	
10:11	    7.19	      26	2	S	
10:11	    7.20	      10	5	B	
10:12	    7.19	      31	2	S	
10:12	    7.19	      41	4	S	
10:12	    7.19	      30	1	S	
10:12	    7.19	      24	2	S	
10:12	    7.20	      12	4	B	
10:12	    7.19	      50	2	S	
10:12	    7.19	     200	4	S	
10:12	    7.18	      45	2	S	
10:12	    7.19	       9	2	B	
10:12	    7.19	       5	1	B	
10:12	    7.19	       1	1	B	
10:12	    7.18	     109	6	S	
10:12	    7.19	     111	3	B	
10:12	    7.18	      13	1	S	
10:12	    7.19	       1	1	B	
10:13	    7.18	     108	2	S	
10:13	    7.18	     231	10	S	
10:13	    7.19	       6	2	B	
10:13	    7.19	      30	2	B	
10:13	    7.19	      10	2	B	
10:13	    7.18	       2	1	S	
10:13	    7.18	      20	2	S	
10:13	    7.18	       2	1	S	
10:13	    7.19	     244	5	B	
10:13	    7.19	      10	1	S	
10:13	    7.19	     163	2	S	
10:13	    7.19	      48	1	S	
10:13	    7.19	       3	1	S	
10:13	    7.19	     160	4	S	
10:13	    7.19	       5	1	B	
10:13	    7.19	      18	1	B	
10:14	    7.19	       5	1	B	
10:14	    7.19	     157	18	B	
10:14	    7.18	      20	3	S	
10:14	    7.19	      10	1	B	
10:14	    7.18	       9	2	S	
10:14	    7.19	     500	7	B	
10:14	    7.19	      70	2	B	
10:14	    7.18	      30	3	S	
10:14	    7.18	      15	4	S	
10:14	    7.18	      20	3	S	
10:14	    7.18	     150	7	S	
10:14	    7.19	      80	1	B	
10:14	    7.18	       1	1	S	
10:14	    7.18	       1	1	S	
10:14	    7.18	       4	1	S	
10:14	    7.18	       1	1	S	
10:15	    7.18	      20	4	S	
10:15	    7.18	     220	14	S	
10:15	    7.18	       8	3	S	
10:15	    7.18	     109	8	S	
10:15	    7.18	    1006	4	B	
10:15	    7.19	     221	5	B	
10:15	    7.18	      11	3	B	
10:15	    7.18	      20	2	S	
10:15	    7.17	     514	33	S	
10:15	    7.18	       1	1	B	
10:15	    7.18	      14	3	B	
10:15	    7.18	       5	2	B	
10:16	    7.18	       5	1	B	
10:16	    7.17	      30	3	S	
10:16	    7.18	     103	5	B	
10:16	    7.17	      20	2	S	
10:16	    7.18	     279	18	B	
10:16	    7.18	       8	2	B	
10:16	    7.18	      16	2	B	
10:16	    7.18	       5	1	B	
10:16	    7.18	      36	3	B	
10:16	    7.17	      40	4	S	
10:16	    7.18	      38	6	B	
